Temp_K,Ea_eV,electrolyte,doi,Ionic_Conductivity,Material_Type,avg_electronegativity,avg_atomic_mass,avg_ionic_radius,num_elements,li_fraction,composition_entropy,electronegativity_variance,group_diversity,packing_efficiency_proxy,li_to_anion_ratio,heaviest_element_mass,lightest_element_mass,is_mixture,formula_complexity,total_atoms
293.0058209,0.31030878,NaTaOCl4 ,10.1021/acsenergylett.4c01855,0.000891402,Oxyhalide,2.644285714,51.67714286,1.471428571,4,0,1.153741943,0.849310204,4,0.35359116,0,180.95,16,0,28,7
293.0112849,0.289830177,Li6P1Se5I,10.1021/acs.inorgchem.1c02813,0.000390091,Argyrodite,1.806153846,45.72,1.315384615,4,0.461538462,1.118968867,0.595239053,4,0.2,6,126.9,6.94,0,52,13
293.0112849,0.288503694,Li6.1P0.9Sn0.1Se5I,10.1021/acs.inorgchem.1c02813,0.000699044,Argyrodite,1.798091603,46.09374046,1.313053435,5,0.465648855,1.141110849,0.560944889,5,0.2,6.1,126.9,6.94,0,65.5,13.1
293.0112849,0.286166766,Li6.2P0.8Sn0.2Se5I,10.1021/acs.inorgchem.1c02813,0.001036762,Argyrodite,1.790151515,46.46181818,1.310757576,5,0.46969697,1.151505258,0.560944889,5,0.2,6.2,126.9,6.94,0,66,13.2
293.0128122,0.355658855,Li6.4Ga0.25La2.85Sr0.15Zr2O12,10.1149/2.0171903jes,0.000141674,Garnet,2.280845666,35.74302326,1.115073996,6,0.270613108,1.242043925,1.373998225,6,0.442857143,0.533333333,138.91,6.94,0,141.9,23.65
293.0157881,0.62246375,Li5La3Ta2O12,10.1016/j.jssc.2024.125154,1.49E-07,Garnet,2.385454545,45.69681818,1.135,4,0.227272727,1.157033336,1.352115702,4,0.457142857,0.416666667,180.95,6.94,0,88,22
293.0186824,0.374836068,Li10B10S20-LiI ,10.1021/acsenergylett.4c00057,0.000372371,Thioborates,2.034285714,22.68428571,1.191904762,4,0.261904762,1.134875704,0.442253061,4,0.122727273,0.523809524,126.9,6.94,1,168,42
293.0252752,0.282521304,Li2ZrCl4.8F1.2,10.1021/acsami.3c03513,8.18E-05,Halide ,2.581555556,33.11777778,1.391555556,4,0.222222222,1.182287173,1.212825,3,0.397790055,0.333333333,91.22,6.94,0,36,9
293.0291796,0.43821172,Li6.55Ga0.25La2.7Sr0.3Zr2O12,10.1149/2.0171903jes,5.20E-06,Perovskite,2.271701681,35.23823529,1.113781513,6,0.275210084,1.258354295,1.373998225,6,0.442857143,0.545833333,138.91,6.94,0,142.8,23.8
293.0318996,0.28157891,Li2ZrCl5F,10.1021/acsami.3c03513,0.000101648,Halide ,2.563333333,33.48333333,1.402222222,4,0.222222222,1.149059697,1.146888889,3,0.397790055,0.333333333,91.22,6.94,0,36,9
293.0324961,0.325716613,1.4Li2O-HfCl4,10.1038/s41467-023-39197-8,0.001350043,Halide-Oxide,2.4175,43.77125,1.3575,4,0.25,1.213007566,1.07904375,4,0.386740331,0.4,178.49,6.94,0,32,8
293.0339864,0.317075313,Li3InCl6,10.1039/D5TA01706H,0.229969282,Chloride,2.368,34.834,1.394,3,0.3,0.897945725,0.988896,3,0.419889503,0.5,114.82,6.94,0,30,10
293.0339864,0.281502568,Li2.7In0.8Zr0.2Cl6,10.1039/D5TA01706H,0.418073242,Chloride,2.401649485,35.21010309,1.411958763,4,0.278350515,0.938936795,0.988041322,4,0.397790055,0.45,114.82,6.94,0,38.8,9.7
293.034801,0.416242109,Li2.5YCl5.5,10.1016/j.mtchem.2023.101510,1.50E-06,Halide,2.338888889,33.47055556,1.417222222,3,0.277777778,0.900908873,1.082976,3,0.419889503,0.454545455,88.91,6.94,0,27,9
293.036553,0.403205884,Li1.3Al0.3Ti1.7(PO4)3-LiBO2·0.3H2O,10.1016/j.ceramint.2022.08.264,0.000189739,NASICON,2.779181034,18.90343966,1.068060345,7,0.099137931,1.269685898,0.862823669,5,0.192857143,0.160839161,47.87,1.008,1,162.4,23.2
293.0365988,0.362885889,Li2.75Y0.16Er0.16Yb0.16In0.25Zr0.25Cl6,10.1038/s41467-024-45864-1,0.000964334,Halide,2.364039054,36.17371017,1.41373073,7,0.282631038,1.046059421,0.976063776,5,0.397790055,0.458333333,173.05,6.94,0,68.11,9.73
293.0482027,0.323120437,Li1.3Al0.3Ti1.7(PO4)3 ,10.1039/d4ta00068d,0.000285094,NASICON,2.853825137,20.9510929,1.109672131,5,0.071038251,1.049159727,0.856755,5,0.314285714,0.108333333,47.87,6.94,0,91.5,18.3
293.0484661,1.089568578,Li1.3Al0.3Ti1.7P3O11.95S0.05,10.1039/d0cp03442h,5.67E-05,LATP,2.85147541,20.995,1.110874317,6,0.071038251,1.066860691,0.816910658,5,0.239130435,0.108333333,47.87,6.94,0,109.8,18.3
293.053518,0.272929731,Li2ZrCl5.5F0.5 ,10.1021/acsami.3c03513,0.000206719,Halide ,2.517777778,34.39722222,1.428888889,4,0.222222222,1.039909546,1.064241,3,0.397790055,0.333333333,91.22,6.94,0,36,9
293.0568861,0.132375921,Li3YBr5.7F0.3,10.1002/aenm.202101915,1.94E-05,Halide,2.2226,57.086,1.4751,4,0.3,1.017054871,1.072442975,3,0.387755102,0.5,88.91,6.94,0,40,10
293.0610154,0.262070407,Li2ZrCl5.75F0.25 ,10.1021/acsami.3c03513,0.000264414,Halide ,2.495,34.85416667,1.442222222,4,0.222222222,0.964155696,1.064241,3,0.397790055,0.333333333,91.22,6.94,0,36,9
293.0691696,0.30622892,Li3YBr6 ,10.1016/j.nanoen.2020.105097,0.000388338,Halide,2.192,58.913,1.494,3,0.3,0.897945725,0.889056,3,0.387755102,0.5,88.91,6.94,0,30,10
293.0720694,0.232749037,Li6.5P0.5Ge0.5S5I,10.1021/jacs.8b10282,0.001509913,Argyrodite,1.78,28.4562963,1.246296296,5,0.481481481,1.15670772,0.578331556,5,0.2,1.083333333,126.9,6.94,0,67.5,13.5
293.0726838,0.341556947,Li10SiP2S12,10.1021/acsami.2c20193,0.002274083,Thiophosphate,1.8816,21.7708,1.2384,4,0.4,1.049634821,0.56690144,4,0.217391304,0.833333333,32.07,6.94,0,100,25
293.0728242,0.607227939,Li7Si2S7I,10.1126/science.adh5115,0.005984103,Halide,1.845882353,26.83235294,1.247058824,4,0.411764706,1.149152377,0.569965398,4,0.181818182,0.875,126.9,6.94,0,68,17
293.072873,0.94106421,Li1.3Al0.3Ti1.7P3O11.98S0.02,10.1039/d0cp03442h,0.000403551,LATP,2.852885246,20.96865574,1.110153005,6,0.071038251,1.057242892,0.816910658,5,0.239130435,0.108333333,47.87,6.94,0,109.8,18.3
293.0745793,0.474261531,Li3/8Sr7/16Ta3/4Zr1/4O3,10.1016/j.ssi.2023.116324,8.51E-05,Perovskite,1.514117647,77.42529412,1.022352941,5,0.176470588,1.450337953,0.837941869,5,0.457142857,1,180.95,6.94,0,85,17
293.0771479,0.467296562,Li6.65Ga0.25La2.6Sr0.4Zr2O12,10.1149/2.0171903jes,1.56E-06,Perovskite,2.265669456,34.90523013,1.11292887,6,0.278242678,1.266948914,1.373998225,6,0.442857143,0.554166667,138.91,6.94,0,143.4,23.9
293.0791313,0.345420434,Li1.3Al0.3Te0.03Ti1.67(PO4)3,10.1016/j.electacta.2021.139367,0.000299413,NASICON,2.854743169,21.08179781,1.112295082,6,0.071038251,1.057402858,0.833672562,5,0.199095023,0.108333333,127.6,6.94,0,109.8,18.3
293.0800931,0.222965605,Li6.4Ga0.2La3Zr2O12,10.1021/acs.chemmater.6b00579,0.000943577,Garnet,2.28279661,35.9970339,1.115169492,5,0.271186441,1.209575925,1.36531104,5,0.442857143,0.533333333,138.91,6.94,0,118,23.6
293.0866716,0.37518654,Li3.8Si0.8P0.2S4,10.1006/jssc.2002.9701,8.35E-07,Thio-LISICON,1.818409091,20.83159091,1.210909091,4,0.431818182,1.025004099,0.527441,4,0.217391304,0.95,32.07,6.94,0,35.2,8.8
293.0878799,0.337663018,Li5.6PS4.6Cl1.4,10.1016/j.nanoen.2019.104396,0.001971066,Argyrodite,1.902380952,21.18936508,1.245555556,4,0.444444444,1.1735053,0.758263776,4,0.239130435,0.933333333,35.45,6.94,0,50.4,12.6
293.0945411,0.256492843,Li2.9In0.9Zr0.1Cl6,10.1039/D5TA01706H,0.370578702,Chloride,2.377474747,34.87737374,1.39959596,4,0.292929293,0.927571628,0.988041322,4,0.397790055,0.483333333,114.82,6.94,0,39.6,9.9
293.0945411,0.277694767,Li2.7In0.7Zr0.3Cl6,10.1039/D5TA01706H,0.442894014,Chloride,2.397010309,34.96680412,1.411134021,4,0.278350515,0.950324617,0.988041322,4,0.397790055,0.45,114.82,6.94,0,38.8,9.7
293.0945411,0.264470565,Li2.6In0.6Zr0.4Cl6,10.1039/D5TA01706H,0.543380894,Chloride,2.407083333,35.01291667,1.417083333,4,0.270833333,0.953234462,0.988041322,4,0.397790055,0.433333333,114.82,6.94,0,38.4,9.6
293.0952618,0.407909927,Li0.5La0.5TiO3,10.1557/PROC-575-337,0.00040438,Perovskite,2.58,33.759,1.141,4,0.1,1.088899975,1.275922222,4,0.435714286,0.166666667,138.91,6.94,0,20,5
293.0986981,0.352995002,Li6PS5Cl,10.1021/acs.nanolett.0c02489,0.001845823,Argyrodite,1.856153846,20.64692308,1.231538462,4,0.461538462,1.118968867,0.69516213,4,0.239130435,1,35.45,6.94,0,52,13
293.0991087,0.299027168,Li1.3Al0.3Ti1.7(PO4)3 ,10.1039/d4ta00068d,0.000646899,NASICON,2.853825137,20.9510929,1.109672131,5,0.071038251,1.049159727,0.856755,5,0.314285714,0.108333333,47.87,6.94,0,91.5,18.3
293.1006048,0.44979428,Li6.75Ga0.25La2.5Sr0.5Zr2O13,10.1149/2.0171903jes,8.67E-07,Perovskite,2.3069,33.832,1.1236,6,0.27,1.250170722,1.379111111,6,0.442857143,0.519230769,138.91,6.94,0,150,25
293.1034199,0.35743753,Li5.7PS4.7Cl1.3,10.1016/j.nanoen.2019.104396,0.002556118,Argyrodite,1.890551181,21.05055118,1.241968504,4,0.448818898,1.160871715,0.758263776,4,0.239130435,0.95,35.45,6.94,0,50.8,12.7
293.1067735,0.286015696,Li1.3Al0.3Ti1.7(PO4)3 ,10.1039/d4ta00068d,0.000731821,NASICON,2.853825137,20.9510929,1.109672131,5,0.071038251,1.049159727,0.856755,5,0.314285714,0.108333333,47.87,6.94,0,91.5,18.3
293.1152011,0.254709311,Li2ZrCl5.2S0.4,10.1002/batt.202500378,0.000352709,Halide,2.413255814,35.14744186,1.440465116,4,0.23255814,1.036320003,0.860681,4,0.391304348,0.357142857,91.22,6.94,0,34.4,8.6
293.1190823,0.64876612,Li3V2(PO4)3,10.1016/j.jeurceramsoc.2024.116941,2.00E-07,Phosphate,2.7025,20.3805,1.078,4,0.15,1.105889879,0.92581875,4,0.314285714,0.25,50.94,6.94,0,80,20
293.1214931,0.308848751,NaTaOCl4 ,10.1021/acsenergylett.4c01855,0.000891062,Oxyhalide,2.644285714,51.67714286,1.471428571,4,0,1.153741943,0.849310204,4,0.35359116,0,180.95,16,0,28,7
293.1215257,0.34231705,Li6.4Al0.2La3Zr2O12,10.1021/acs.chemmater.6b00579,0.000216041,Garnet,2.281101695,35.63483051,1.114491525,5,0.271186441,1.209575925,1.37366944,5,0.385714286,0.533333333,138.91,6.94,0,118,23.6
293.1221317,0.472282562,Li0.344Sr0.433Ca0.02Ta0.75Hf0.25O3,10.1016/j.ssi.2023.116324,8.26E-05,Perovskite,2.613814884,56.17332083,1.177273296,6,0.071711486,1.166542823,1.262923438,5,0.457142857,0.114666667,180.95,6.94,0,28.782,4.797
293.12433,0.195066707,Li3YBr6,10.1021/acs.chemmater.0c04352,0.002993123,Halide,2.192,58.913,1.494,3,0.3,0.897945725,0.889056,3,0.387755102,0.5,88.91,6.94,0,30,10
293.1247822,0.427097897,Li1.875YCl4.875,10.1016/j.mtchem.2023.101510,1.29E-06,Halide,2.382258065,35.45048387,1.438548387,3,0.241935484,0.899147457,1.03839375,3,0.419889503,0.384615385,88.91,6.94,0,23.25,7.75
293.1258106,0.43107042,Li1.5Al0.5Ge1.5(PO4)3,10.1021/acsami.3c03839,4.96E-05,NASICON,2.872432432,22.58135135,1.098648649,5,0.081081081,1.080768657,0.765246,5,0.314285714,0.125,72.63,6.94,0,92.5,18.5
293.1258106,0.433617456,Li1.5Al0.5Ge1.5(PO4)3,10.1021/acsami.3c03839,0.000156201,NASICON,2.872432432,22.58135135,1.098648649,5,0.081081081,1.080768657,0.765246,5,0.314285714,0.125,72.63,6.94,0,92.5,18.5
293.1279842,0.393276128,Li2.25YCl5.25,10.1016/j.mtchem.2023.101510,1.64E-06,Halide,2.354705882,34.19264706,1.425,3,0.264705882,0.901208471,1.082976,3,0.419889503,0.428571429,88.91,6.94,0,25.5,8.5
293.1318715,0.534900892,LiTa2PO8,10.1016/j.ssi.2020.115314,0.000258397,NASICON,2.8075,43.98416667,1.14,4,0.083333333,0.983087759,0.86171875,4,0.314285714,0.125,180.95,6.94,0,48,12
293.1323283,0.303887195,Li6PS5Br0.5I0.5,10.1021/jacs.7b06327,1.61E-05,Argyrodite,1.829230769,25.87384615,1.252307692,5,0.461538462,1.172287881,0.655406633,4,0.2,1,126.9,6.94,0,65,13
293.1323283,0.382798849,Li6PS5Cl0.5Br0.5,10.1021/jacs.7b06327,0.002047442,Argyrodite,1.848461538,22.35653846,1.237307692,5,0.461538462,1.172287881,0.726325,4,0.224489796,1,79.9,6.94,0,65,13
293.1343284,0.195150796,LiTaSiO5,10.1002/adfm.201904232,5.68E-05,Perovskite,2.6975,36.9975,1.1,4,0.125,1.073542846,0.97204375,4,0.285714286,0.2,180.95,6.94,0,32,8
293.1343284,0.124448867,Li1.1Ta0.882Zr0.1SiO5,10.1002/adfm.201904232,0.000385784,Perovskite,2.67681267,35.1947414,1.097807473,5,0.136104925,1.123167517,1.164449,5,0.285714286,0.22,180.95,6.94,0,40.41,8.082
293.1430028,0.38264807,Li6.4La3Zr1.4Ta0.6O12,10.1021/acsenergylett.2c01630,0.000176989,Garnet,2.291196581,38.00957265,1.117350427,5,0.273504274,1.222839033,1.379576,5,0.457142857,0.533333333,180.95,6.94,0,117,23.4
293.1466624,0.56607386,(Li2OHBr)0.75-(Li6.75La3Zr2Al0.25O12)0.25,10.1016/j.ssi.2024.116770,3.34E-06,Garnet-Halide,2.203525641,30.18266667,1.085769231,7,0.326923077,1.509625541,1.13607929,6,0.18877551,0.708333333,138.91,1.008,1,68.25,9.75
293.1533183,0.347784459,Li1.3Al0.3Ti1.7(PO4)3 ,10.1039/d4ta00068d,0.000209437,NASICON,2.853825137,20.9510929,1.109672131,5,0.071038251,1.049159727,0.856755,5,0.314285714,0.108333333,47.87,6.94,0,91.5,18.3
293.1547619,0.284239449,Li0.33La0.55TiO3,10.1007/s11581-020-03823-y,3.95E-07,Perovskite,2.62057377,35.77063525,1.153135246,4,0.067622951,1.052119021,1.275922222,4,0.435714286,0.11,138.91,6.94,0,19.52,4.88
293.1547619,0.369494202,Li0.33La0.55TiO3,10.1007/s11581-020-03823-y,9.80E-06,Perovskite,2.62057377,35.77063525,1.153135246,4,0.067622951,1.052119021,1.275922222,4,0.435714286,0.11,138.91,6.94,0,19.52,4.88
293.1547619,0.357100681,Li0.33La0.55TiO3,10.1007/s11581-020-03823-y,1.67E-05,Perovskite,2.62057377,35.77063525,1.153135246,4,0.067622951,1.052119021,1.275922222,4,0.435714286,0.11,138.91,6.94,0,19.52,4.88
293.1551207,0.270548859,Li2.5In0.5Zr0.5Cl6,10.1039/D5TA01706H,0.418073242,Chloride,2.417368421,35.06,1.423157895,4,0.263157895,0.95148796,0.988041322,4,0.397790055,0.416666667,114.82,6.94,0,38,9.5
293.1571353,0.350746829,Li3P0.95Sb0.05S3.875O0.125,10.1016/j.jpowsour.2018.04.021,0.000244805,Sulfide,1.9438125,22.82509375,1.255125,5,0.375,1.068659558,0.649064,3,0.239130435,0.75,121.76,6.94,0,40,8
293.1571353,0.332633163,Li3P0.98Sb0.02S3.95O0.05,10.1016/j.jpowsour.2018.04.021,0.000495546,Sulfide,1.936275,22.6352875,1.25805,5,0.375,1.020168082,0.649064,3,0.239130435,0.75,121.76,6.94,0,40,8
293.1646475,0.316541731,Li10SiP2S12, 10.1149/2.0501412jes,0.00186024,LGPS,1.8816,21.7708,1.2384,4,0.4,1.049634821,0.56690144,4,0.217391304,0.833333333,32.07,6.94,0,100,25
293.1661311,0.659959971,Li2OHBr,10.1016/j.ssi.2024.116770,1.27E-06,Garnet-Halide,2.112,22.1576,1.05,4,0.4,1.33217904,1.010656,3,0.18877551,1,79.9,1.008,0,20,5
293.1672643,0.273003165,Li6.4Ga0.2La3Zr2O12 ,10.1002/ece2.24,0.000630198,Garnet,2.28279661,35.9970339,1.115169492,5,0.271186441,1.209575925,1.36531104,5,0.442857143,0.533333333,138.91,6.94,0,118,23.6
293.1686371,0.690809537,(Li2OHBr)0.17-(Li6.75La3Zr2Al0.25O12)0.83,10.1016/j.ssi.2024.116770,1.12E-06,Garnet-Halide,2.254642513,34.66464901,1.105746269,7,0.286109774,1.289145084,1.273176,6,0.18877551,0.576941748,138.91,1.008,1,145.39,20.77
293.1734894,0.164172773,Li7La3Zr2O12,10.1021/acs.chemmater.3c01658,5.65E-05,Garnet,2.254166667,34.98958333,1.110416667,4,0.291666667,1.172954578,1.414307639,4,0.514285714,0.583333333,138.91,6.94,0,96,24
293.1858296,0.363542226,Li1.3Ti1.7Yb0.3(PO4)3,10.1007/s11581-024-05487-4,7.23E-07,NASICON,2.845464481,23.34568306,1.115081967,5,0.071038251,1.049159727,0.92597475,5,0.314285714,0.108333333,173.05,6.94,0,91.5,18.3
293.1931058,0.228343599,Li7.3Ge0.3P0.7S6,10.1039/C8TA10790D,0.001799545,Argyrodite,1.732167832,20.03846154,1.192657343,4,0.51048951,0.936401128,0.5702125,4,0.239130435,1.216666667,72.63,6.94,0,57.2,14.3
293.1984874,0.644064929,98.02Li3PS4-1.98LiAlS2,10.1016/j.ssi.2012.03.003,2.35E-05,Sulfide,1.931312494,22.52881047,1.259850015,4,0.373750126,0.987958594,0.556818795,4,0.239130435,0.747500252,32.07,6.94,1,3168.32,792.08
293.1989209,0.355111926,0.8Li2O-HfCl4,10.1038/s41467-023-39197-8,0.000199794,Halide-Oxide,2.4175,43.77125,1.3575,4,0.25,1.213007566,1.07904375,4,0.386740331,0.4,178.49,6.94,0,32,8
293.1991046,0.561006858,Li1.2Mg1.25Al0.1Cl4,10.1007/s12274-024-6769-0,4.08E-06,Halide,2.38389313,27.97152672,1.390229008,4,0.183206107,0.992039974,0.943439506,4,0.298342541,0.3,35.45,6.94,0,26.2,6.55
293.2102194,0.263630781,Li9.54(Si0.6Ge0.4)1.74P1.44S11.1B30.3O0.6,10.1126/science.add7138,0.026907919,LGPS,1.980982456,16.15133114,0.696554825,7,0.174342105,1.231695926,0.282270842,5,0.14673913,0.815384615,72.63,6.94,0,383.04,54.72
293.212479,0.309687619,Li1.3Al0.3Ti1.7(PO4)3 ,10.1039/d4ta00068d,0.000542371,NASICON,2.853825137,20.9510929,1.109672131,5,0.071038251,1.049159727,0.856755,5,0.314285714,0.108333333,47.87,6.94,0,91.5,18.3
293.2126697,0.477833681,Li1.75Zn0.625PS4,10.1021/acs.chemmater.7b03833,1.26E-05,Sulfide,2.068644068,28.78067797,1.300677966,4,0.237288136,1.153248064,0.4479,4,0.239130435,0.4375,65.38,6.94,0,29.5,7.375
293.2163448,0.387480573,Li6.45Ga0.25La2.8Sr0.2Zr2O12,10.1149/2.0171903jes,4.77E-05,Perovskite,2.27778481,35.57405063,1.11464135,6,0.272151899,1.248050398,1.373998225,6,0.442857143,0.5375,138.91,6.94,0,142.2,23.7
293.2298336,0.352888095,Li1.3Al0.3Te0.01Ti1.69(PO4)3,10.1016/j.electacta.2021.139367,0.000232148,NASICON,2.854131148,20.9946612,1.110546448,6,0.071038251,1.052511012,0.833672562,5,0.199095023,0.108333333,127.6,6.94,0,109.8,18.3
293.2349615,0.235401016,LiBH3-MgO,10.1038/s41467-023-42385-1,0.000298369,Hydride,2.052857143,8.726285714,0.608571429,5,0.142857143,1.475076311,0.52744898,4,0.192857143,1,24.31,1.008,1,35,7
293.2357383,0.563613954,(Li2OHBr)0.51-(Li6.75La3Zr2Al0.25O12)0.49,10.1016/j.ssi.2024.116770,4.05E-06,Garnet-Halide,2.234226066,32.87451293,1.097767296,7,0.302410901,1.417491407,1.239006173,6,0.18877551,0.627173913,138.91,1.008,1,100.17,14.31
293.2435176,0.504806727,Li1.2Mg0.65Al0.5Cl4,10.1007/s12274-024-6769-0,6.20E-05,Halide,2.436614173,28.25503937,1.4,4,0.188976378,1.039418462,0.975325,4,0.298342541,0.3,35.45,6.94,0,25.4,6.35
293.2435378,0.553404591,Li2SiP2,10.1002/chem.201602903,2.33E-07,Phosphidosilicates,1.648,20.782,0.56,3,0.4,1.054920168,0.308696,3,0.526315789,0,30.97,6.94,0,15,5
293.247161,0.276594311,Li7P2S8Zn0.05Br0.2I0.8,10.1016/j.apmt.2022.101692,0.002808617,Halide,1.921468144,27.02764543,1.280277008,6,0.387811634,1.176081491,0.57448875,5,0.2,0.777777778,126.9,6.94,0,108.3,18.05
293.247567,0.201312799,Li6.6La3Zr1.6Sb0.4O12,10.1039/C3CP50991E,5.39E-07,Garnet,2.287966102,35.98262712,1.117033898,5,0.279661017,1.214006633,1.359336,5,0.514285714,0.55,138.91,6.94,0,118,23.6
293.2628798,0.260810397,Li6.4P0.6Sn0.4Se5I,10.1021/acs.inorgchem.1c02813,0.001419862,Argyrodite,1.774626866,47.18149254,1.306268657,5,0.47761194,1.158352839,0.560944889,5,0.2,6.4,126.9,6.94,0,67,13.4
293.2636469,0.296739717,Li5.4PS4.4Cl1.3I0.3,10.1016/j.jechem.2024.08.028,0.008264972,Argyrodite,1.914516129,23.68620968,1.26233871,5,0.435483871,1.259188728,0.739142222,4,0.2,0.9,126.9,6.94,0,62,12.4
293.2636469,0.314351914,Li5.4PS4.4Cl1.6,10.1016/j.jechem.2024.08.028,0.009842455,Argyrodite,1.926612903,21.47370968,1.252903226,4,0.435483871,1.196920655,0.758263776,4,0.239130435,0.9,35.45,6.94,0,49.6,12.4
293.2689785,0.253361227,Li2ZrCl5.8S0.1,10.1002/batt.202500378,0.000371099,Halide,2.457977528,35.27157303,1.451910112,4,0.224719101,0.91058928,0.860681,4,0.391304348,0.338983051,91.22,6.94,0,35.6,8.9
293.2689785,0.257329423,Li2ZrCl5.4S0.3,10.1002/batt.202500378,0.000464966,Halide,2.428505747,35.18977011,1.444367816,4,0.229885057,0.998764765,0.860681,4,0.391304348,0.350877193,91.22,6.94,0,34.8,8.7
293.2692308,0.32040665,Li5.4PS4.4Cl1.6,10.1021/acsami.1c13031,0.00365545,Argyrodite,1.926612903,21.47370968,1.252903226,4,0.435483871,1.196920655,0.758263776,4,0.239130435,0.9,35.45,6.94,0,49.6,12.4
293.2743997,0.140281527,Li1.1Ta0.9Zr0.1SiO5,10.1002/adfm.201904232,0.000389035,Perovskite,2.674197531,35.51864198,1.096790123,5,0.135802469,1.125574211,1.164449,5,0.285714286,0.22,180.95,6.94,0,40.5,8.1
293.2761087,0.392415856,Li1.3Al0.3Ti1.7(PO4)3-0.32Li3PO4-0.68LiBO2·0.3H2O,10.1016/j.ceramint.2022.08.264,0.000189774,NASICON,2.751380719,18.77829248,1.070906863,7,0.120098039,1.256478691,0.839921262,5,0.192857143,0.196787149,47.87,1.008,1,171.36,24.48
293.2783767,0.778443266,Se2S6-Li3PS4,10.1002/adma.201808100,1.45E-09,Sulfide,2.251875,33.151875,1.5675,4,0.1875,1.040839837,0.381952734,3,0.222222222,0.3,78.97,6.94,1,64,16
293.2960894,0.670198138,Li5Ta2La11O12,10.1021/acs.jpcc.0c03558,5.95E-07,Garnet,2.042666667,70.55366667,1.107,4,0.166666667,1.213556991,1.314686222,4,0.457142857,0.416666667,180.95,6.94,0,120,30
293.2960894,0.502358021,Li5.75Hf0.75Ta1.25La8O12,10.1021/acs.jpcc.0c03558,5.65E-05,Garnet,2.11045045,61.37801802,1.107567568,5,0.207207207,1.284479834,1.324809512,5,0.457142857,0.479166667,180.95,6.94,0,138.75,27.75
293.2984978,0.098531846,Li2.5ZrCl5F0.5O0.5,10.1002/adfm.202408571,0.000941061,Halide,2.451578947,31.92842105,1.372105263,5,0.263157895,1.236052934,1.232008264,4,0.397790055,0.416666667,91.22,6.94,0,47.5,9.5
293.3130699,0.357347274,Li3PS4,10.1016/j.jpowsour.2018.04.021,0.000189434,Sulfide,1.93125,22.50875,1.26,3,0.375,0.974314753,0.558135938,3,0.239130435,0.75,32.07,6.94,0,24,8
293.3130699,0.339477364,Li3P0.96Sb0.04S3.9O0.1,10.1016/j.jpowsour.2018.04.021,0.000267797,Sulfide,1.9413,22.761825,1.2561,5,0.375,1.053761196,0.649064,3,0.239130435,0.75,121.76,6.94,0,40,8
293.3166165,0.314823786,30Li2S-25B2S3-45LiI-5P2S5,10.1038/s41586-024-08298-9,0.001953148,Sulfide,2.220465116,32.46395349,1.347906977,5,0.162790698,1.311681299,0.336274202,5,0.122727273,0.269230769,126.9,6.94,1,3225,645
293.3293627,0.326684174,Li0.33La0.55TiO3,10.1007/s11581-020-03823-y,5.65E-05,Perovskite,2.62057377,35.77063525,1.153135246,4,0.067622951,1.052119021,1.275922222,4,0.435714286,0.11,138.91,6.94,0,19.52,4.88
293.3333333,0.52662927,Li10SnP2S12,10.1021/ja407393y ,0.002311171,Thio-LISICON,1.884,25.3956,1.25,4,0.4,1.049634821,0.567128,4,0.239130435,0.833333333,118.71,6.94,0,100,25
293.3391698,0.372934378,Li1.3Al0.3Te0.07Ti1.63(PO4)3,10.1016/j.electacta.2021.139367,7.46E-05,NASICON,2.855967213,21.25607104,1.11579235,6,0.071038251,1.065106765,0.833672562,5,0.199095023,0.108333333,127.6,6.94,0,109.8,18.3
293.3399198,0.151785671,Li5.3PS4.3ClBr0.7,10.1021/acs.chemmater.0c04650,0.021131204,Halide,1.927642276,24.14902439,1.265203252,5,0.430894309,1.301370133,0.726325,4,0.224489796,0.883333333,79.9,6.94,0,61.5,12.3
293.3447884,0.138381722,Li2ZrCl6,10.1002/adfm.202408571,0.000654327,Halide,2.472222222,35.31111111,1.455555556,3,0.222222222,0.848685558,0.955150617,3,0.397790055,0.333333333,91.22,6.94,0,27,9
293.3459278,0.263755511,Li2ZrCl6,10.1002/batt.202500378,0.000238654,Halide,2.472222222,35.31111111,1.455555556,3,0.222222222,0.848685558,0.955150617,3,0.397790055,0.333333333,91.22,6.94,0,27,9
293.3595992,0.419212292,Li3YCl6 ,10.1021/jacs.1c11335,0.075255992,Halide,2.312,32.243,1.404,3,0.3,0.897945725,1.082976,3,0.419889503,0.5,88.91,6.94,0,30,10
293.3684033,0.187884875,LiTaCl6,10.21203/rs.3.rs-3072105/v1,0.010231176,Halide,2.68,50.07375,1.5325,3,0.125,0.73562194,0.7081,3,0.35359116,0.166666667,180.95,6.94,0,24,8
293.3713923,0.664215463,SeS2-Li3PS4,10.1002/adma.201808100,2.12E-09,Sulfide,2.105454545,29.38,1.430909091,4,0.272727273,1.120950393,0.486897521,3,0.222222222,0.5,78.97,6.94,1,44,11
293.3772336,0.339687215,30Li2S-25B2S3-45LiI,10.1038/s41586-024-08298-9,0.000243147,Sulfide,1.983636364,33.14,1.26,4,0.318181818,1.313864377,0.512786777,4,0.122727273,0.636363636,126.9,6.94,1,1320,330
293.3884904,0.288207966,Li6.3Ga0.3La2.9Rb0.1Zr2O12,10.1021/acsami.7b00614 ,0.001318834,Garnet,2.285127119,36.03661017,1.116652542,6,0.266949153,1.241888761,1.386992456,5,0.407894737,0.525,138.91,6.94,0,141.6,23.6
